#721;605;27.005504438280123;-26.991215867768638;568083.8477;510622.0845;0.0;0.0
#0.3;1000;5;6
#PROJCS["Merchich / Nord Maroc",GEOGCS["Merchich",DATUM["Merchich",SPHEROID["Clarke 1880 (IGN)",6378249.2,293.466021293627,AUTHORITY["EPSG","7011"]],AUTHORITY["EPSG","6261"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4261"]],PROJECTION["Lambert_Conformal_Conic_1SP"],PARAMETER["latitude_of_origin",33.3],PARAMETER["central_meridian",-5.4],PARAMETER["scale_factor",0.999625769],PARAMETER["false_easting",500000],PARAMETER["false_northing",300000],UNIT["metre",1,AUTHORITY["EPSG","9001"]],AXIS["Easting",EAST],AXIS["Northing",NORTH],AUTHORITY["EPSG","26191"]]
3.767070000000000000e+05;3.759850000000000000e+05;1.139000000000000000e+03;1.476015911771346509e+04;1.085000000000000000e+03;7.235701841411736268e+02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.818144842703846109e+01
3.796400000000000000e+05;3.789190000000000000e+05;1.788000000000000000e+03;1.515981475920577213e+04;1.084000000000000000e+03;7.426717481206363800e+02;9.461413179556599218e-02;8.744689538729862877e-01;9.760138248652643345e-01;9.568446701390801445e-01;2.699121586780529469e+01
4.272030000000000000e+05;4.272020000000000000e+05;1.199000000000000000e+03;1.511392054217440773e+03;1.084000000000000000e+03;1.457957138282235690e+02;2.210109534389969321e-01;1.880954537671405857e+00;9.984542471001590647e-01;9.967269274897381237e-01;2.700550443830434233e+01
3.759850000000000000e+05;3.752630000000000000e+05;1.140000000000000000e+03;1.472197766928642704e+04;1.083000000000000000e+03;7.189474886928182968e+02;7.857218946881355803e-02;6.490479508310611489e-01;9.642857142854766028e-01;9.642575010599143681e-01;3.818144842695612340e+01
3.789190000000000000e+05;3.781980000000000000e+05;1.797000000000000000e+03;1.513282354333796684e+04;1.080000000000000000e+03;7.398173654618705086e+02;1.059508293030667070e-01;1.010358906256541456e+00;9.810247742678437355e-01;9.649976679377069155e-01;2.699121586774708703e+01
3.752630000000000000e+05;3.745420000000000000e+05;1.208000000000000000e+03;1.468379622085947085e+04;1.079000000000000000e+03;7.143260101169473728e+02;5.960612009000354483e-02;4.965590278997055185e-01;9.232636530562847721e-01;9.254414979753750048e-01;2.699121586780529469e+01
3.745420000000000000e+05;3.738210000000000000e+05;1.220000000000000000e+03;1.465680500499166556e+04;1.078000000000000000e+03;7.111152905977961609e+02;6.017336792393391393e-02;5.053815029534811654e-01;9.459316996856765858e-01;9.462028085474976091e-01;2.699121586774708703e+01
3.738210000000000000e+05;3.730990000000000000e+05;1.272000000000000000e+03;1.462981378912391847e+04;1.078000000000000000e+03;7.079140781322676048e+02;7.188392805036906974e-02;6.061703436386371990e-01;9.538346882490811307e-01;9.523008954153322492e-01;3.818144842707960862e+01
4.272020000000000000e+05;4.272010000000000000e+05;1.324000000000000000e+03;1.484386549779136431e+03;1.077000000000000000e+03;1.425760795761152337e+02;2.254220495624279230e-01;1.972264854065697737e+00;9.973004871541120142e-01;9.921618747565589258e-01;2.700550443830434233e+01
3.730990000000000000e+05;3.723780000000000000e+05;1.274000000000000000e+03;1.459163234069683858e+04;1.076000000000000000e+03;7.034420320911956424e+02;9.703408844944219624e-02;8.202832591496157510e-01;8.967669372228794789e-01;8.940013157705598568e-01;2.699121586774708703e+01
3.781980000000000000e+05;3.774760000000000000e+05;1.799000000000000000e+03;1.510583232747021975e+04;1.076000000000000000e+03;7.369672790641700431e+02;1.187867415473678606e-01;1.142901052351263491e+00;9.785374574894988298e-01;9.657675086372793372e-01;3.818144842703846109e+01
3.774760000000000000e+05;3.767550000000000000e+05;1.810000000000000000e+03;1.506765087904318170e+04;1.073000000000000000e+03;7.329369263905537082e+02;1.323362736332918677e-01;1.284737951305410686e+00;9.732547957601538346e-01;9.634066092042133933e-01;2.699121586780529469e+01
3.723780000000000000e+05;3.716570000000000000e+05;1.275000000000000000e+03;1.456464112482909150e+04;1.072000000000000000e+03;7.002821445965678322e+02;1.201838311647700913e-01;1.059573791729468750e+00;8.963639671217485949e-01;8.942308158775125193e-01;2.699121586774708703e+01
4.272010000000000000e+05;4.279210000000000000e+05;1.326000000000000000e+03;1.457381045340832088e+03;1.071000000000000000e+03;1.394508214117834086e+02;2.384860543206488437e-01;2.100527480992015139e+00;9.927279867489137155e-01;9.833582446805722022e-01;3.818144842707960862e+01
3.767550000000000000e+05;3.760340000000000000e+05;1.812000000000000000e+03;1.504065966317537641e+04;1.070000000000000000e+03;7.300929965636190673e+02;1.488855008791800105e-01;1.412670997703470155e+00;9.683618320210328756e-01;9.661435046029724916e-01;2.699121586774708703e+01
3.716570000000000000e+05;3.709360000000000000e+05;1.276000000000000000e+03;1.453764990896134441e+04;1.069000000000000000e+03;6.971230008090694810e+02;1.460867393740500619e-01;1.233721498731334520e+00;9.134905657664204037e-01;9.216041080557468845e-01;2.699121586780529469e+01
3.709360000000000000e+05;3.702150000000000000e+05;1.277000000000000000e+03;1.451065869309353911e+04;1.066000000000000000e+03;6.939645999707905730e+02;1.684742294974728161e-01;1.379030753385248609e+00;9.527167160157096193e-01;9.461797445005249996e-01;2.699121586774708703e+01
3.760340000000000000e+05;3.753130000000000000e+05;1.813000000000000000e+03;1.501366844730762932e+04;1.066000000000000000e+03;7.272500087993273610e+02;1.644672989050011136e-01;1.527683569797242402e+00;9.725829443111176920e-01;9.744527583093375300e-01;2.699121586774708703e+01
4.279210000000000000e+05;4.279200000000000000e+05;1.422000000000000000e+03;1.419199596913752430e+03;1.062000000000000000e+03;1.350342084541438794e+02;2.580627531949615805e-01;2.256531369436840961e+00;9.842380655416619328e-01;9.800584901928183212e-01;2.700550443818792701e+01
3.753130000000000000e+05;3.745920000000000000e+05;1.814000000000000000e+03;1.498667723143988223e+04;1.061000000000000000e+03;7.244074915595984976e+02;1.743710660024564152e-01;1.618071088043809613e+00;9.780127399659170884e-01;9.828414364376028001e-01;2.699121586780529469e+01
3.702150000000000000e+05;3.694940000000000000e+05;1.278000000000000000e+03;1.448366747722579203e+04;1.059000000000000000e+03;6.908069413252068216e+02;1.859575040790337752e-01;1.521928551729608836e+00;9.804639129052867830e-01;9.695549069259781216e-01;2.699121586774708703e+01
3.745920000000000000e+05;3.738710000000000000e+05;1.815000000000000000e+03;1.495968601557207694e+04;1.055000000000000000e+03;7.215654445071606915e+02;1.825281233820732485e-01;1.665075246194511749e+00;9.857857754062210320e-01;9.870384913439315122e-01;2.699121586774708703e+01
4.279200000000000000e+05;4.279190000000000000e+05;1.430000000000000000e+03;1.392194092475564503e+03;1.055000000000000000e+03;1.319751877598490353e+02;2.800370814967538258e-01;2.371353429164258841e+00;9.840847639159209237e-01;9.833591734565876319e-01;2.700550443830434233e+01
3.694940000000000000e+05;3.687740000000000000e+05;1.294000000000000000e+03;1.445667626135804494e+04;1.052000000000000000e+03;6.876500241171354446e+02;1.986405742017115783e-01;1.653882404401745276e+00;9.934400586852373261e-01;9.861904503087145502e-01;3.818144842707960862e+01
3.738710000000000000e+05;3.731500000000000000e+05;1.816000000000000000e+03;1.493269479970432985e+04;1.049000000000000000e+03;7.187238673051880369e+02;1.889120937655620613e-01;1.723736927207382585e+00;9.939376330973467288e-01;9.914717659090788171e-01;2.699121586780529469e+01
4.279190000000000000e+05;4.279180000000000000e+05;1.434000000000000000e+03;1.365188588037260160e+03;1.049000000000000000e+03;1.289213111709040618e+02;2.903935717835648411e-01;2.435121303142412152e+00;9.880005378734851851e-01;9.876738873102403060e-01;2.700550443830434233e+01
4.013440000000000000e+05;4.013450000000000000e+05;1.183000000000000000e+03;9.205780163461920893e+03;1.047000000000000000e+03;6.015074553668482622e+02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.700550443818792701e+01
3.687740000000000000e+05;3.680540000000000000e+05;1.303000000000000000e+03;1.441849481293096505e+04;1.044000000000000000e+03;6.832009246362172235e+02;2.044585152047066479e-01;1.751781192605040838e+00;9.961041263320541406e-01;9.949044105268588511e-01;3.818144842695612340e+01
4.013450000000000000e+05;4.013460000000000000e+05;1.190000000000000000e+03;9.178774659023732966e+03;1.044000000000000000e+03;5.982748188798982483e+02;1.110884637189364782e-01;9.288560908520141490e-01;1.000000000000000000e+00;9.999997389497968792e-01;2.700550443830434233e+01
3.731500000000000000e+05;3.724290000000000000e+05;1.817000000000000000e+03;1.490570358383652456e+04;1.042000000000000000e+03;7.158827596172566246e+02;1.906954311399420843e-01;1.801933516614571795e+00;9.951423819310284413e-01;9.962738122361505244e-01;2.699121586774708703e+01
4.013460000000000000e+05;4.013470000000000000e+05;1.195000000000000000e+03;9.151769154585428623e+03;1.041000000000000000e+03;5.950478988297370506e+02;1.184943613000628837e-01;9.919492775788875116e-01;9.961089494163927194e-01;9.960488703282649459e-01;2.700550443830434233e+01
4.279180000000000000e+05;4.279170000000000000e+05;1.435000000000000000e+03;1.338183083598955818e+03;1.041000000000000000e+03;1.258699926261264466e+02;2.879986861979881296e-01;2.459264280319952256e+00;9.858583211302215377e-01;9.888185755247853592e-01;2.700550443830434233e+01
4.013470000000000000e+05;4.013480000000000000e+05;1.196000000000000000e+03;9.124763650147124281e+03;1.038000000000000000e+03;5.918250352526739562e+02;1.385638054026755439e-01;1.160707273878598400e+00;9.888834431846615924e-01;9.887698696796171083e-01;2.700550443830434233e+01
3.724290000000000000e+05;3.717090000000000000e+05;1.818000000000000000e+03;1.487871236796877747e+04;1.037000000000000000e+03;7.130421211073932000e+02;1.922116012195003720e-01;1.831114547191918573e+00;9.953383659509605907e-01;9.971383754927991561e-01;3.818144842703846109e+01
3.680540000000000000e+05;3.673340000000000000e+05;1.312000000000000000e+03;1.438031336450400886e+04;1.035000000000000000e+03;6.787610666926564136e+02;2.080321323514707499e-01;1.844704126281407897e+00;9.978054622833653076e-01;9.935920423540690605e-01;3.818144842707960862e+01
4.013480000000000000e+05;4.013490000000000000e+05;1.197000000000000000e+03;9.097758145708819939e+03;1.034000000000000000e+03;5.886029803228942683e+02;1.316670985370641533e-01;1.104103454447797894e+00;9.928976290498654489e-01;9.929240147913162007e-01;2.700550443830434233e+01
3.717090000000000000e+05;3.709880000000000000e+05;1.828000000000000000e+03;1.484053091954173942e+04;1.031000000000000000e+03;7.090244513510630213e+02;1.911797647617224649e-01;1.828168054367825368e+00;9.957686783438189915e-01;9.971585663264614929e-01;2.699121586780529469e+01
4.279170000000000000e+05;4.279160000000000000e+05;1.442000000000000000e+03;1.311177579160651476e+03;1.030000000000000000e+03;1.228193121433131836e+02;2.836777841855537829e-01;2.466097326303771986e+00;9.819751621363993488e-01;9.889097793910078815e-01;2.700550443830434233e+01
3.673340000000000000e+05;3.666130000000000000e+05;1.325000000000000000e+03;1.434213191607692897e+04;1.029000000000000000e+03;6.743303676744550330e+02;2.143765485838093066e-01;1.957924648200339179e+00;9.960261389861021497e-01;9.902884003902147070e-01;2.699121586774708703e+01
4.013490000000000000e+05;4.006290000000000000e+05;1.198000000000000000e+03;9.070752641270515596e+03;1.029000000000000000e+03;5.853817331619109154e+02;1.293869265147571668e-01;1.086228216296655447e+00;9.960117527678858940e-01;9.960618297741529181e-01;3.818144842699726382e+01
3.709880000000000000e+05;3.702680000000000000e+05;1.829000000000000000e+03;1.481353970367393413e+04;1.027000000000000000e+03;7.061889517458645287e+02;1.877157081753543788e-01;1.794027671675361812e+00;9.965194018341571036e-01;9.967673433217713042e-01;3.818144842703846109e+01
3.666130000000000000e+05;3.658920000000000000e+05;2.036000000000000000e+03;1.431514070020918189e+04;1.024000000000000000e+03;6.712074704975005943e+02;2.201792410399672772e-01;2.066081454807914497e+00;9.912811691074565612e-01;9.860772882692159236e-01;2.699121586774708703e+01
4.006290000000000000e+05;3.999090000000000000e+05;1.208000000000000000e+03;9.032571192843517565e+03;1.023000000000000000e+03;5.808285475577142734e+02;1.288741227914030341e-01;1.075086700882086577e+00;9.960086460300043854e-01;9.974885588593794816e-01;3.818144842703846109e+01
3.702680000000000000e+05;3.695470000000000000e+05;1.830000000000000000e+03;1.477535825524689608e+04;1.021000000000000000e+03;7.021785462400067672e+02;1.823797950409370150e-01;1.721493772761916174e+00;9.961656295732000954e-01;9.938764417099660298e-01;2.699121586774708703e+01
3.999090000000000000e+05;3.999100000000000000e+05;1.212000000000000000e+03;8.994389744416479516e+03;1.020000000000000000e+03;5.762867024502332924e+02;1.280505294461478372e-01;1.080719279852452974e+00;9.960827343331393191e-01;9.976124295370084605e-01;2.700550443830434233e+01
3.658920000000000000e+05;3.651710000000000000e+05;2.054000000000000000e+03;1.428814948434143480e+04;1.018000000000000000e+03;6.684621748819323557e+02;2.298469059777285550e-01;2.161067957389413596e+00;9.860658140328751875e-01;9.808203558474792860e-01;2.699121586780529469e+01
4.279160000000000000e+05;4.279150000000000000e+05;1.444000000000000000e+03;1.284172074722347134e+03;1.018000000000000000e+03;1.197730819682416836e+02;2.763621821003324763e-01;2.431484955457103858e+00;9.778955390978463225e-01;9.866513189691226149e-01;2.700550443818792701e+01
3.999100000000000000e+05;3.991900000000000000e+05;1.215000000000000000e+03;8.967384239978175174e+03;1.017000000000000000e+03;5.730774675390010771e+02;1.273701891761849225e-01;1.103913512148799292e+00;9.963581943281769604e-01;9.959012270677581879e-01;3.818144842703846109e+01
3.695470000000000000e+05;3.688270000000000000e+05;1.832000000000000000e+03;1.474836703937914899e+04;1.015000000000000000e+03;6.993439766626487426e+02;1.730933560610162514e-01;1.636271997369743270e+00;9.904940925552185860e-01;9.888026199427620844e-01;3.818144842707960862e+01
3.651710000000000000e+05;3.644500000000000000e+05;2.057000000000000000e+03;1.426115826847362951e+04;1.012000000000000000e+03;6.657241189417535452e+02;2.444177298435540047e-01;2.277118279607787343e+00;9.839940201303435385e-01;9.789689807466942506e-01;2.699121586774708703e+01
3.991900000000000000e+05;3.984700000000000000e+05;1.223000000000000000e+03;8.929202791551137125e+03;1.012000000000000000e+03;5.685434884154809652e+02;1.290130261043013760e-01;1.147867348480022143e+00;9.943023971467966904e-01;9.892933728406263505e-01;3.818144842707960862e+01
4.279150000000000000e+05;4.279140000000000000e+05;1.450000000000000000e+03;1.257166570284159206e+03;1.009000000000000000e+03;1.167281181538645569e+02;2.597306154308992032e-01;2.349408112091414758e+00;9.703649400695466554e-01;9.816792616624678836e-01;2.700550443830434233e+01
3.644500000000000000e+05;3.637290000000000000e+05;2.058000000000000000e+03;1.423416705260588242e+04;1.007000000000000000e+03;6.629872615962663076e+02;2.588178884554389603e-01;2.438770337209270611e+00;9.864524645301208094e-01;9.818753737919245772e-01;2.699121586774708703e+01
3.984700000000000000e+05;3.984710000000000000e+05;1.230000000000000000e+03;8.891021343124057239e+03;1.007000000000000000e+03;5.640184271623069208e+02;1.350766188633389098e-01;1.192109084042935585e+00;9.840137156638745219e-01;9.831024824129072082e-01;2.700550443818792701e+01
3.688270000000000000e+05;3.681060000000000000e+05;1.847000000000000000e+03;1.471018559095206911e+04;1.006000000000000000e+03;6.953355424644084906e+02;1.641279244374791724e-01;1.561734409448262362e+00;9.793038284137038918e-01;9.854277384071107315e-01;2.699121586774708703e+01
4.279140000000000000e+05;4.279130000000000000e+05;2.064000000000000000e+03;1.230161065845854864e+03;1.005000000000000000e+03;1.136869397818444725e+02;2.389614206496121218e-01;2.227448500622366545e+00;9.634083286804546731e-01;9.756787063385993219e-01;2.700550443830434233e+01
3.984710000000000000e+05;3.977510000000000000e+05;1.252000000000000000e+03;8.864015838685869312e+03;1.004000000000000000e+03;5.608233543443354847e+02;1.446648584691177797e-01;1.246009899761777895e+00;9.779737265274864866e-01;9.779525911102910918e-01;3.818144842703846109e+01
4.279130000000000000e+05;4.279120000000000000e+05;2.082000000000000000e+03;1.203155561407550522e+03;1.003000000000000000e+03;1.109514229836092625e+02;2.146272952290044223e-01;2.070690642920358648e+00;9.635669309928339699e-01;9.687366617215190656e-01;2.700550443830434233e+01
3.681060000000000000e+05;3.673850000000000000e+05;2.250000000000000000e+03;1.468319437508432202e+04;1.001000000000000000e+03;6.925088251444295793e+02;1.558382565732061020e-01;1.513094967689467385e+00;9.696513222194056425e-01;9.820814673893356606e-01;2.699121586780529469e+01
3.977510000000000000e+05;3.977520000000000000e+05;1.260000000000000000e+03;8.825834390258831263e+03;9.990000000000000000e+02;5.563299955244541479e+02;1.574313788926442470e-01;1.323901109071376814e+00;9.818664307889676257e-01;9.771636965733487834e-01;2.700550443830434233e+01
3.637290000000000000e+05;3.630080000000000000e+05;2.070000000000000000e+03;1.420717583673813533e+04;9.970000000000000000e+02;6.602508032774446747e+02;2.752004898241289244e-01;2.590013180725629915e+00;9.936544316103806951e-01;9.880231855310378508e-01;2.699121586780529469e+01
3.673850000000000000e+05;3.666640000000000000e+05;2.256000000000000000e+03;1.465620315921651672e+04;9.970000000000000000e+02;6.898446198124378270e+02;1.471705527290119164e-01;1.480428344615166480e+00;9.637699677551463395e-01;9.803266668589480926e-01;2.699121586774708703e+01
4.279120000000000000e+05;4.286320000000000000e+05;2.084000000000000000e+03;1.176150056969246180e+03;9.970000000000000000e+02;1.082230227605339081e+02;1.881590008609316245e-01;1.901104500560912625e+00;9.731804335452359789e-01;9.708608981782905767e-01;3.818144842695612340e+01
3.977520000000000000e+05;3.977530000000000000e+05;1.417000000000000000e+03;8.798828885820526921e+03;9.950000000000000000e+02;5.531579374460135341e+02;1.674502765351082723e-01;1.420351073628907557e+00;9.845266378966354148e-01;9.830637426870983964e-01;2.700550443830434233e+01
3.666640000000000000e+05;3.659430000000000000e+05;2.269000000000000000e+03;1.462921194334876964e+04;9.940000000000000000e+02;6.871825421578889745e+02;1.389179316285329979e-01;1.449229614775140007e+00;9.652918287094870431e-01;9.804707804076279176e-01;2.699121586774708703e+01
3.659430000000000000e+05;3.652220000000000000e+05;2.271000000000000000e+03;1.460222072748102255e+04;9.930000000000000000e+02;6.845250493379902537e+02;1.317338724603315803e-01;1.410593078086807672e+00;9.760178766913990556e-01;9.820659997847617229e-01;2.699121586780529469e+01
3.652220000000000000e+05;3.645010000000000000e+05;2.272000000000000000e+03;1.457522951161321726e+04;9.910000000000000000e+02;6.818682588463180991e+02;1.277752017201767842e-01;1.383370787549421665e+00;9.823528326382301445e-01;9.851933051181340772e-01;2.699121586774708703e+01
3.977530000000000000e+05;3.977540000000000000e+05;1.418000000000000000e+03;8.771823381382222578e+03;9.890000000000000000e+02;5.500956825417595155e+02;1.772593978311980123e-01;1.487601662948413006e+00;9.886994225115288693e-01;9.872577684525395414e-01;2.700550443830434233e+01
3.630080000000000000e+05;3.622870000000000000e+05;2.076000000000000000e+03;1.418018462087033004e+04;9.880000000000000000e+02;6.575191137044674861e+02;2.828152038036524929e-01;2.707637265941745586e+00;9.968605996759780652e-01;9.955511768241138704e-01;2.699121586774708703e+01
3.645010000000000000e+05;3.637800000000000000e+05;2.275000000000000000e+03;1.454823829574547017e+04;9.870000000000000000e+02;6.792118192173105626e+02;1.326018919913692917e-01;1.376072092421015025e+00;9.791422260568943825e-01;9.854508174407580201e-01;2.699121586774708703e+01
4.286320000000000000e+05;4.293520000000000000e+05;2.109000000000000000e+03;1.137968608542289985e+03;9.870000000000000000e+02;1.043666137839573622e+02;1.694710518909035013e-01;1.755331988935936227e+00;9.867300139222309197e-01;9.831073149633270392e-01;3.818144842703846109e+01
3.637800000000000000e+05;3.630590000000000000e+05;2.278000000000000000e+03;1.452124707987772308e+04;9.830000000000000000e+02;6.765564309728900980e+02;1.398834820936079859e-01;1.401719741723655988e+00;9.814300018521111557e-01;9.857447475453881003e-01;2.699121586780529469e+01
3.977540000000000000e+05;3.977550000000000000e+05;1.419000000000000000e+03;8.744817876943918236e+03;9.820000000000000000e+02;5.470340756652315122e+02;1.842199589265559601e-01;1.544193548514287029e+00;9.934914396994648511e-01;9.917012628115162709e-01;2.700550443818792701e+01
4.293520000000000000e+05;4.300720000000000000e+05;2.119000000000000000e+03;1.099787160115251481e+03;9.810000000000000000e+02;1.005239762053770107e+02;1.620027063640373244e-01;1.662602629824259548e+00;9.900328801115975130e-01;9.930676399102049690e-01;3.818144842707960862e+01
3.622870000000000000e+05;3.615660000000000000e+05;2.081000000000000000e+03;1.415319340500258295e+04;9.800000000000000000e+02;6.547897950482972647e+02;2.839903236057959024e-01;2.732103078368130600e+00;9.975528792026732150e-01;9.970720667990277120e-01;2.699121586780529469e+01
3.630590000000000000e+05;3.623390000000000000e+05;2.281000000000000000e+03;1.449425586400991779e+04;9.780000000000000000e+02;6.739020923122205886e+02;1.465644793963275794e-01;1.457113823638372940e+00;9.893273473872313817e-01;9.879097005343140392e-01;3.818144842695612340e+01
3.977550000000000000e+05;3.977560000000000000e+05;1.420000000000000000e+03;8.717812372505730309e+03;9.770000000000000000e+02;5.439731162226134984e+02;1.868403648251943105e-01;1.579710095683829696e+00;9.957309886237508678e-01;9.949398145926746651e-01;2.700550443830434233e+01
4.300720000000000000e+05;4.300710000000000000e+05;2.123000000000000000e+03;1.061605711688171823e+03;9.750000000000000000e+02;9.668678789754807212e+01;1.615870555972747091e-01;1.629918444576722747e+00;9.900858785649734317e-01;9.943799682727706424e-01;2.700550443830434233e+01
3.615660000000000000e+05;3.608450000000000000e+05;2.088000000000000000e+03;1.412620218913477765e+04;9.720000000000000000e+02;6.520624453615957918e+02;2.795326063705695918e-01;2.799823939470409861e+00;9.959317656953419196e-01;9.968346537603576252e-01;2.699121586774708703e+01
3.623390000000000000e+05;3.616180000000000000e+05;2.302000000000000000e+03;1.445607441558296159e+04;9.720000000000000000e+02;6.701487790454766582e+02;1.543845482743992636e-01;1.531649583063295683e+00;9.974407902135518089e-01;9.925061153373530010e-01;2.699121586780529469e+01
3.977560000000000000e+05;3.977570000000000000e+05;1.421000000000000000e+03;8.690806868067425967e+03;9.720000000000000000e+02;5.409128036210116761e+02;1.848652658842777630e-01;1.589401735650408432e+00;9.946922727327055513e-01;9.958229528425011079e-01;2.700550443830434233e+01
4.300710000000000000e+05;4.307910000000000000e+05;2.492000000000000000e+03;1.034600207249867481e+03;9.720000000000000000e+02;9.397430320703431050e+01;1.601416158524229527e-01;1.645701063375011319e+00;9.898046348051875443e-01;9.943096366841903677e-01;3.818144842703846109e+01
